state,district,month,total_demographic,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Jammu and Kashmir,Kulgam,2025-11-01,1025,2025,11,472.0,-209.0,79.0,707.3333333333334,-209.0
Jammu and Kashmir,Kulgam,2025-12-01,1629,2025,12,1025.0,553.0,762.0,726.0,553.0
Himachal Pradesh,Kullu,2025-12-01,1855,2025,12,1603.0,652.0,1427.0,1426.6666666666667,652.0
Jammu and Kashmir,Kupwara,2025-07-01,2970,2025,7,922.0,-1979.0,610.0,3104.3333333333335,-1979.0
Jammu and Kashmir,Kupwara,2025-09-01,2815,2025,9,2970.0,2048.0,4027.0,2264.3333333333335,2048.0
Jammu and Kashmir,Kupwara,2025-10-01,2167,2025,10,2815.0,-155.0,-2203.0,2235.6666666666665,-155.0
Jammu and Kashmir,Kupwara,2025-11-01,2824,2025,11,2167.0,-648.0,-493.0,2650.6666666666665,-648.0
Jammu and Kashmir,Kupwara,2025-12-01,4145,2025,12,2824.0,657.0,1305.0,2602.0,657.0
Andhra Pradesh,Kurnool,2025-07-01,9189,2025,7,10494.0,-1507.0,-7306.0,9565.666666666666,-1507.0
Andhra Pradesh,Kurnool,2025-09-01,11482,2025,9,9189.0,-1305.0,202.0,10561.333333333334,-1305.0
Andhra Pradesh,Kurnool,2025-10-01,11358,2025,10,11482.0,2293.0,3598.0,10388.333333333334,2293.0
Andhra Pradesh,Kurnool,2025-11-01,17946,2025,11,11358.0,-124.0,-2417.0,10676.333333333334,-124.0
Andhra Pradesh,Kurnool,2025-12-01,20363,2025,12,17946.0,6588.0,6712.0,13595.333333333334,6588.0
Haryana,Kurukshetra,2025-09-01,2229,2025,9,1949.0,-840.0,-1771.0,2198.6666666666665,-840.0
Haryana,Kurukshetra,2025-10-01,1733,2025,10,2229.0,280.0,1120.0,2322.3333333333335,280.0
Haryana,Kurukshetra,2025-11-01,2771,2025,11,1733.0,-496.0,-776.0,1970.3333333333333,-496.0
Haryana,Kurukshetra,2025-12-01,3277,2025,12,2771.0,1038.0,1534.0,2244.3333333333335,1038.0
Uttar Pradesh,Kushinagar,2025-11-01,19484,2025,11,11712.0,-6844.0,-17248.0,12806.666666666666,-6844.0
Uttar Pradesh,Kushinagar,2025-12-01,24024,2025,12,19484.0,7772.0,14616.0,16584.0,7772.0
Assam,Lakhimpur,2025-12-01,4756,2025,12,4193.0,400.0,2849.0,4742.666666666667,400.0
Bihar,Lakhisarai,2025-12-01,7404,2025,12,7577.0,3496.0,10208.0,7483.666666666667,3496.0
Uttar Pradesh,Lalitpur,2025-12-01,7295,2025,12,6498.0,3751.0,8914.0,5718.333333333333,3751.0
Jharkhand,Latehar,2025-12-01,6515,2025,12,5402.0,3196.0,7356.0,4658.0,3196.0
Maharashtra,Latur,2025-10-01,12653,2025,10,6782.0,4023.0,3396.0,3891.0,4023.0
Maharashtra,Latur,2025-11-01,41937,2025,11,12653.0,5871.0,1848.0,7398.0,5871.0
Maharashtra,Latur,2025-12-01,14370,2025,12,41937.0,29284.0,23413.0,20457.333333333332,29284.0
Mizoram,Lawngtlai,2025-10-01,263,2025,10,471.0,-23.0,-114.0,456.0,-23.0
Mizoram,Lawngtlai,2025-11-01,407,2025,11,263.0,-208.0,-185.0,409.3333333333333,-208.0
Mizoram,Lawngtlai,2025-12-01,502,2025,12,407.0,144.0,352.0,380.3333333333333,144.0
Ladakh,Leh,2025-10-01,121,2025,10,117.0,-59.0,-96.0,144.0,-59.0
Jammu and Kashmir,Leh,2025-11-01,233,2025,11,121.0,4.0,63.0,138.0,4.0
Ladakh,Leh,2025-11-01,359,2025,11,233.0,112.0,108.0,157.0,112.0
Jammu and Kashmir,Leh,2025-12-01,282,2025,12,359.0,126.0,14.0,237.66666666666666,126.0
Ladakh,Leh,2025-12-01,677,2025,12,282.0,-77.0,-203.0,291.3333333333333,-77.0
Jharkhand,Lohardaga,2025-12-01,3020,2025,12,2372.0,1234.0,2310.0,1908.0,1234.0
Arunachal Pradesh,Lohit,2025-12-01,358,2025,12,291.0,111.0,322.0,287.3333333333333,111.0
Arunachal Pradesh,Longding,2025-12-01,178,2025,12,180.0,56.0,329.0,233.66666666666666,56.0
Arunachal Pradesh,Lower Dibang Valley,2025-12-01,136,2025,12,170.0,34.0,95.0,167.66666666666666,34.0
Arunachal Pradesh,Lower Siang,2025-12-01,43,2025,12,42.0,11.0,53.0,48.666666666666664,11.0
Arunachal Pradesh,Lower Subansiri,2025-12-01,148,2025,12,239.0,53.0,192.0,250.0,53.0
Uttar Pradesh,Lucknow,2025-07-01,9707,2025,7,3828.0,-2069.0,-4852.0,4279.666666666667,-2069.0
Uttar Pradesh,Lucknow,2025-09-01,22273,2025,9,9707.0,5879.0,7948.0,6477.333333333333,5879.0
Uttar Pradesh,Lucknow,2025-10-01,11586,2025,10,22273.0,12566.0,6687.0,11936.0,12566.0
Uttar Pradesh,Lucknow,2025-11-01,26705,2025,11,11586.0,-10687.0,-23253.0,14522.0,-10687.0
Uttar Pradesh,Lucknow,2025-12-01,42585,2025,12,26705.0,15119.0,25806.0,20188.0,15119.0
Punjab,Ludhiana,2025-07-01,7515,2025,7,3229.0,-2635.0,-3775.0,4605.666666666667,-2635.0
Punjab,Ludhiana,2025-09-01,12854,2025,9,7515.0,4286.0,6921.0,5536.0,4286.0
Punjab,Ludhiana,2025-10-01,8883,2025,10,12854.0,5339.0,1053.0,7866.0,5339.0
Punjab,Ludhiana,2025-11-01,14337,2025,11,8883.0,-3971.0,-9310.0,9750.666666666666,-3971.0
Punjab,Ludhiana,2025-12-01,15859,2025,12,14337.0,5454.0,9425.0,12024.666666666666,5454.0
Mizoram,Lunglei,2025-12-01,504,2025,12,641.0,157.0,270.0,574.0,157.0
Bihar,Madhepura,2025-12-01,13619,2025,12,12406.0,1685.0,8985.0,13716.0,1685.0
Bihar,Madhubani,2025-12-01,27586,2025,12,29054.0,12435.0,24730.0,24862.333333333332,12435.0
Tamil Nadu,Madurai,2025-09-01,12230,2025,9,1033.0,-6.0,988.0,1368.3333333333333,-6.0
Tamil Nadu,Madurai,2025-10-01,7713,2025,10,12230.0,11197.0,11203.0,4767.333333333333,11197.0
Tamil Nadu,Madurai,2025-11-01,17566,2025,11,7713.0,-4517.0,-15714.0,6992.0,-4517.0
Tamil Nadu,Madurai,2025-12-01,18029,2025,12,17566.0,9853.0,14370.0,12503.0,9853.0
Telangana,Mahabubabad,2025-11-01,3725,2025,11,3141.0,-689.0,-3684.0,2602.0,-689.0
Telangana,Mahabubabad,2025-12-01,3639,2025,12,3725.0,584.0,1273.0,3565.3333333333335,584.0
Andhra Pradesh,Mahabubnagar,2025-09-01,4149,2025,9,3508.0,1503.0,1162.0,2392.3333333333335,1503.0
Telangana,Mahabubnagar,2025-09-01,12317,2025,9,4149.0,641.0,-862.0,3220.6666666666665,641.0
Andhra Pradesh,Mahabubnagar,2025-10-01,3157,2025,10,12317.0,8168.0,7527.0,6658.0,8168.0
Telangana,Mahabubnagar,2025-10-01,10474,2025,10,3157.0,-9160.0,-17328.0,6541.0,-9160.0
Andhra Pradesh,Mahabubnagar,2025-11-01,4495,2025,11,10474.0,7317.0,16477.0,8649.333333333334,7317.0
Telangana,Mahabubnagar,2025-11-01,13424,2025,11,4495.0,-5979.0,-13296.0,6042.0,-5979.0
Andhra Pradesh,Mahabubnagar,2025-12-01,4239,2025,12,13424.0,8929.0,14908.0,9464.333333333334,8929.0
Telangana,Mahabubnagar,2025-12-01,13382,2025,12,4239.0,-9185.0,-18114.0,7386.0,-9185.0
Uttar Pradesh,Maharajganj,2025-12-01,18568,2025,12,13686.0,6004.0,14598.0,12548.0,6004.0
Chhattisgarh,Mahasamund,2025-07-01,6916,2025,7,43557.0,40283.0,39903.0,16575.0,40283.0
Chhattisgarh,Mahasamund,2025-09-01,6846,2025,9,6916.0,-36641.0,-76924.0,17915.666666666668,-36641.0
Chhattisgarh,Mahasamund,2025-10-01,3985,2025,10,6846.0,-70.0,36571.0,19106.333333333332,-70.0
Chhattisgarh,Mahasamund,2025-11-01,8028,2025,11,3985.0,-2861.0,-2791.0,5915.666666666667,-2861.0
Chhattisgarh,Mahasamund,2025-12-01,12670,2025,12,8028.0,4043.0,6904.0,6286.333333333333,4043.0
Haryana,Mahendragarh,2025-07-01,1789,2025,7,1253.0,-1161.0,-1595.0,1882.3333333333333,-1161.0
Haryana,Mahendragarh,2025-09-01,2311,2025,9,1789.0,536.0,1697.0,1818.6666666666667,536.0
Haryana,Mahendragarh,2025-10-01,1708,2025,10,2311.0,522.0,-14.0,1784.3333333333333,522.0
Haryana,Mahendragarh,2025-11-01,2920,2025,11,1708.0,-603.0,-1125.0,1936.0,-603.0
Haryana,Mahendragarh,2025-12-01,4018,2025,12,2920.0,1212.0,1815.0,2313.0,1212.0
Gujarat,Mahesana,2025-09-01,6209,2025,9,1425.0,564.0,676.0,1086.3333333333333,564.0
Gujarat,Mahesana,2025-10-01,2514,2025,10,6209.0,4784.0,4220.0,2831.6666666666665,4784.0
Gujarat,Mahesana,2025-11-01,5982,2025,11,2514.0,-3695.0,-8479.0,3382.6666666666665,-3695.0
Gujarat,Mahesana,2025-12-01,7667,2025,12,5982.0,3468.0,7163.0,4901.666666666667,3468.0
Gujarat,Mahisagar,2025-12-01,1492,2025,12,1071.0,532.0,1221.0,946.0,532.0
Uttar Pradesh,Mahoba,2025-12-01,5890,2025,12,5854.0,3024.0,5865.0,4785.0,3024.0
Madhya Pradesh,Maihar,2025-12-01,983,2025,12,587.0,259.0,522.0,502.0,259.0
Uttar Pradesh,Mainpuri,2025-12-01,12325,2025,12,9087.0,4216.0,9982.0,8198.333333333334,4216.0
Assam,Majuli,2025-12-01,582,2025,12,297.0,-118.0,158.0,467.6666666666667,-118.0
Kerala,Malappuram,2025-12-01,37975,2025,12,29775.0,14533.0,14955.0,20227.0,14533.0
West Bengal,Malda,2025-07-01,6739,2025,7,12223.0,6791.0,4042.0,6779.333333333333,6791.0
West Bengal,Malda,2025-09-01,34805,2025,9,6739.0,-5484.0,-12275.0,8131.333333333333,-5484.0
West Bengal,Malda,2025-10-01,19279,2025,10,34805.0,28066.0,33550.0,17922.333333333332,28066.0
West Bengal,Malda,2025-11-01,27474,2025,11,19279.0,-15526.0,-43592.0,20274.333333333332,-15526.0
West Bengal,Malda,2025-12-01,27461,2025,12,27474.0,8195.0,23721.0,27186.0,8195.0
Punjab,Malerkotla,2025-11-01,1293,2025,11,730.0,-589.0,501.0,1486.0,-589.0
Punjab,Malerkotla,2025-12-01,1230,2025,12,1293.0,563.0,1152.0,1114.0,563.0
Odisha,Malkangiri,2025-11-01,2597,2025,11,2344.0,-1157.0,-2648.0,2618.3333333333335,-1157.0
Odisha,Malkangiri,2025-12-01,1936,2025,12,2597.0,253.0,1410.0,2814.0,253.0
Mizoram,Mamit,2025-12-01,234,2025,12,260.0,-3.0,60.0,283.0,-3.0
Telangana,Mancherial,2025-12-01,5256,2025,12,4685.0,1206.0,2174.0,4203.666666666667,1206.0
Himachal Pradesh,Mandi,2025-12-01,3033,2025,12,2176.0,741.0,2356.0,2220.3333333333335,741.0
Madhya Pradesh,Mandla,2025-07-01,4649,2025,7,3914.0,-1725.0,-2134.0,4927.666666666667,-1725.0
Madhya Pradesh,Mandla,2025-09-01,4295,2025,9,4649.0,735.0,2460.0,4734.0,735.0
Madhya Pradesh,Mandla,2025-10-01,2120,2025,10,4295.0,-354.0,-1089.0,4286.0,-354.0
Madhya Pradesh,Mandla,2025-11-01,3439,2025,11,2120.0,-2175.0,-1821.0,3688.0,-2175.0
Madhya Pradesh,Mandla,2025-12-01,5246,2025,12,3439.0,1319.0,3494.0,3284.6666666666665,1319.0
Madhya Pradesh,Mandsaur,2025-07-01,4106,2025,7,597.0,-3203.0,-5969.0,1810.3333333333333,-3203.0
Madhya Pradesh,Mandsaur,2025-09-01,4389,2025,9,4106.0,3509.0,6712.0,2834.3333333333335,3509.0
Madhya Pradesh,Mandsaur,2025-10-01,2460,2025,10,4389.0,283.0,-3226.0,3030.6666666666665,283.0
Madhya Pradesh,Mandsaur,2025-11-01,4578,2025,11,2460.0,-1929.0,-2212.0,3651.6666666666665,-1929.0
Madhya Pradesh,Mandsaur,2025-12-01,5480,2025,12,4578.0,2118.0,4047.0,3809.0,2118.0
Karnataka,Mandya,2025-09-01,3622,2025,9,2170.0,510.0,-840.0,1380.0,510.0
Karnataka,Mandya,2025-10-01,3159,2025,10,3622.0,1452.0,942.0,2484.0,1452.0
Karnataka,Mandya,2025-11-01,4557,2025,11,3159.0,-463.0,-1915.0,2983.6666666666665,-463.0
Karnataka,Mandya,2025-12-01,5967,2025,12,4557.0,1398.0,1861.0,3779.3333333333335,1398.0
Punjab,Mansa,2025-09-01,2130,2025,9,1318.0,452.0,136.0,911.3333333333334,452.0
Punjab,Mansa,2025-10-01,2456,2025,10,2130.0,812.0,360.0,1438.0,812.0
Punjab,Mansa,2025-11-01,2119,2025,11,2456.0,326.0,-486.0,1968.0,326.0
Punjab,Mansa,2025-12-01,1897,2025,12,2119.0,-337.0,-663.0,2235.0,-337.0
Assam,Marigaon,2025-11-01,4446,2025,11,3563.0,-4001.0,-10437.0,4085.0,-4001.0
Assam,Marigaon,2025-12-01,9342,2025,12,4446.0,883.0,4884.0,5191.0,883.0
Uttar Pradesh,Mathura,2025-10-01,6887,2025,10,13117.0,10443.0,9597.0,5873.0,10443.0
Uttar Pradesh,Mathura,2025-11-01,13691,2025,11,6887.0,-6230.0,-16673.0,7559.333333333333,-6230.0
Uttar Pradesh,Mathura,2025-12-01,19257,2025,12,13691.0,6804.0,13034.0,11231.666666666666,6804.0
Uttar Pradesh,Mau,2025-12-01,17064,2025,12,13978.0,6785.0,13040.0,11539.666666666666,6785.0
Madhya Pradesh,Mauganj,2025-12-01,741,2025,12,749.0,382.0,561.0,554.0,382.0
Tamil Nadu,Mayiladuthurai,2025-12-01,871,2025,12,632.0,295.0,466.0,492.3333333333333,295.0
Odisha,Mayurbhanj,2025-12-01,10064,2025,12,9602.0,2972.0,7453.0,9114.333333333334,2972.0
Telangana,Medak,2025-10-01,7317,2025,10,1547.0,-8377.0,-16459.0,4437.666666666667,-8377.0
Andhra Pradesh,Medak,2025-11-01,2700,2025,11,7317.0,5770.0,14147.0,6262.666666666667,5770.0
Telangana,Medak,2025-11-01,8799,2025,11,2700.0,-4617.0,-10387.0,3854.6666666666665,-4617.0
Andhra Pradesh,Medak,2025-12-01,2544,2025,12,8799.0,6099.0,10716.0,6272.0,6099.0
Telangana,Medak,2025-12-01,8368,2025,12,2544.0,-6255.0,-12354.0,4681.0,-6255.0
Telangana,Medchal-malkajgiri,2025-10-01,8353,2025,10,9908.0,3134.0,387.0,6903.0,3134.0
Telangana,Medchal-malkajgiri,2025-11-01,10846,2025,11,8353.0,-1555.0,-4689.0,8345.0,-1555.0
Telangana,Medchal-malkajgiri,2025-12-01,13425,2025,12,10846.0,2493.0,4048.0,9702.333333333334,2493.0
Uttar Pradesh,Meerut,2025-09-01,16828,2025,9,5904.0,1159.0,-1425.0,4270.0,1159.0
Uttar Pradesh,Meerut,2025-10-01,10012,2025,10,16828.0,10924.0,9765.0,9159.0,10924.0
Uttar Pradesh,Meerut,2025-11-01,20827,2025,11,10012.0,-6816.0,-17740.0,10914.666666666666,-6816.0
Uttar Pradesh,Meerut,2025-12-01,29584,2025,12,20827.0,10815.0,17631.0,15889.0,10815.0
Haryana,Mewat,2025-07-01,7804,2025,7,3053.0,-885.0,-2526.0,3096.0,-885.0
Haryana,Mewat,2025-09-01,4693,2025,9,7804.0,4751.0,5636.0,4931.666666666667,4751.0
Haryana,Mewat,2025-10-01,3811,2025,10,4693.0,-3111.0,-7862.0,5183.333333333333,-3111.0
Haryana,Mewat,2025-11-01,6032,2025,11,3811.0,-882.0,2229.0,5436.0,-882.0
Haryana,Mewat,2025-12-01,8681,2025,12,6032.0,2221.0,3103.0,4845.333333333333,2221.0
Uttar Pradesh,Mirzapur,2025-11-01,12091,2025,11,7311.0,-6531.0,-14184.0,9114.0,-6531.0
Uttar Pradesh,Mirzapur,2025-12-01,14024,2025,12,12091.0,4780.0,11311.0,11081.333333333334,4780.0
Punjab,Moga,2025-10-01,2333,2025,10,3251.0,1398.0,507.0,2022.0,1398.0
Punjab,Moga,2025-11-01,2802,2025,11,2333.0,-918.0,-2316.0,2479.0,-918.0
Punjab,Moga,2025-12-01,2879,2025,12,2802.0,469.0,1387.0,2795.3333333333335,469.0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-10-01,947,2025,10,2494.0,-865.0,-1685.0,2797.3333333333335,-865.0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-11-01,2629,2025,11,947.0,-1547.0,-682.0,2266.6666666666665,-1547.0
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2025-12-01,4298,2025,12,2629.0,1682.0,3229.0,2023.3333333333333,1682.0
Nagaland,Mokokchung,2025-12-01,309,2025,12,336.0,51.0,206.0,353.6666666666667,51.0
Nagaland,Mon,2025-12-01,553,2025,12,504.0,-122.0,-66.0,604.0,-122.0
Uttar Pradesh,Moradabad,2025-09-01,15454,2025,9,16130.0,4745.0,4232.0,12795.666666666666,4745.0
Uttar Pradesh,Moradabad,2025-10-01,8810,2025,10,15454.0,-676.0,-5421.0,14323.0,-676.0
Uttar Pradesh,Moradabad,2025-11-01,19440,2025,11,8810.0,-6644.0,-5968.0,13464.666666666666,-6644.0
Uttar Pradesh,Moradabad,2025-12-01,24310,2025,12,19440.0,10630.0,17274.0,14568.0,10630.0
Gujarat,Morbi,2025-09-01,1692,2025,9,2757.0,2261.0,3028.0,1505.3333333333333,2261.0
Gujarat,Morbi,2025-10-01,917,2025,10,1692.0,-1065.0,-3326.0,1648.3333333333333,-1065.0
Gujarat,Morbi,2025-11-01,1673,2025,11,917.0,-775.0,290.0,1788.6666666666667,-775.0
Gujarat,Morbi,2025-12-01,2271,2025,12,1673.0,756.0,1531.0,1427.3333333333333,756.0
Madhya Pradesh,Morena,2025-07-01,9484,2025,7,2063.0,-2812.0,-4377.0,3416.0,-2812.0
Madhya Pradesh,Morena,2025-09-01,8777,2025,9,9484.0,7421.0,10233.0,5474.0,7421.0
Madhya Pradesh,Morena,2025-10-01,4375,2025,10,8777.0,-707.0,-8128.0,6774.666666666667,-707.0
Madhya Pradesh,Morena,2025-11-01,7872,2025,11,4375.0,-4402.0,-3695.0,7545.333333333333,-4402.0
Madhya Pradesh,Morena,2025-12-01,9903,2025,12,7872.0,3497.0,7899.0,7008.0,3497.0
Telangana,Mulugu,2025-12-01,2010,2025,12,1622.0,284.0,879.0,1631.0,284.0
Maharashtra,Mumbai,2025-12-01,28232,2025,12,30493.0,18374.0,20983.0,19113.333333333332,18374.0
Maharashtra,Mumbai City,2025-07-01,682,2025,7,1147.0,-791.0,-789.0,1675.0,-791.0
Maharashtra,Mumbai City,2025-09-01,4205,2025,9,682.0,-465.0,326.0,1255.6666666666667,-465.0
Maharashtra,Mumbai City,2025-10-01,3337,2025,10,4205.0,3523.0,3988.0,2011.3333333333333,3523.0
Maharashtra,Mumbai City,2025-11-01,6640,2025,11,3337.0,-868.0,-4391.0,2741.3333333333335,-868.0
Maharashtra,Mumbai City,2025-12-01,9033,2025,12,6640.0,3303.0,4171.0,4727.333333333333,3303.0
Maharashtra,Mumbai Suburban,2025-07-01,15520,2025,7,3668.0,-1949.0,-4377.0,4158.0,-1949.0
Maharashtra,Mumbai Suburban,2025-09-01,15508,2025,9,15520.0,11852.0,13801.0,8268.333333333334,11852.0
Maharashtra,Mumbai Suburban,2025-10-01,11579,2025,10,15508.0,-12.0,-11864.0,11565.333333333334,-12.0
Maharashtra,Mumbai Suburban,2025-11-01,23893,2025,11,11579.0,-3929.0,-3917.0,14202.333333333334,-3929.0
Maharashtra,Mumbai Suburban,2025-12-01,31131,2025,12,23893.0,12314.0,16243.0,16993.333333333332,12314.0
Chhattisgarh,Mungeli,2025-09-01,4627,2025,9,8736.0,5090.0,3501.0,4813.0,5090.0
Chhattisgarh,Mungeli,2025-10-01,3342,2025,10,4627.0,-4109.0,-9199.0,5669.666666666667,-4109.0
Chhattisgarh,Mungeli,2025-11-01,5498,2025,11,3342.0,-1285.0,2824.0,5568.333333333333,-1285.0
Chhattisgarh,Mungeli,2025-12-01,10527,2025,12,5498.0,2156.0,3441.0,4489.0,2156.0
Bihar,Munger,2025-12-01,8655,2025,12,7157.0,3565.0,11175.0,7317.0,3565.0
West Bengal,Murshidabad,2025-07-01,25936,2025,7,16404.0,8475.0,7692.0,10493.0,8475.0
West Bengal,Murshidabad,2025-09-01,59157,2025,9,25936.0,9532.0,1057.0,16756.333333333332,9532.0
West Bengal,Murshidabad,2025-10-01,23823,2025,10,59157.0,33221.0,23689.0,33832.333333333336,33221.0
West Bengal,Murshidabad,2025-11-01,45368,2025,11,23823.0,-35334.0,-68555.0,36305.333333333336,-35334.0
West Bengal,Murshidabad,2025-12-01,40711,2025,12,45368.0,21545.0,56879.0,42782.666666666664,21545.0
Uttar Pradesh,Muzaffarnagar,2025-07-01,4716,2025,7,3681.0,1425.0,2762.0,3176.6666666666665,1425.0
Uttar Pradesh,Muzaffarnagar,2025-09-01,13831,2025,9,4716.0,1035.0,-390.0,3551.0,1035.0
Uttar Pradesh,Muzaffarnagar,2025-10-01,8461,2025,10,13831.0,9115.0,8080.0,7409.333333333333,9115.0
Uttar Pradesh,Muzaffarnagar,2025-11-01,21146,2025,11,8461.0,-5370.0,-14485.0,9002.666666666666,-5370.0
Uttar Pradesh,Muzaffarnagar,2025-12-01,26014,2025,12,21146.0,12685.0,18055.0,14479.333333333334,12685.0
Bihar,Muzaffarpur,2025-12-01,34492,2025,12,31181.0,13106.0,32810.0,29011.666666666668,13106.0
Karnataka,Mysore,2025-12-01,4416,2025,12,3754.0,1001.0,1291.0,3183.3333333333335,1001.0
Karnataka,Mysuru,2025-09-01,3552,2025,9,468.0,-2323.0,-3002.0,1790.3333333333333,-2323.0
Karnataka,Mysuru,2025-10-01,2525,2025,10,3552.0,3084.0,5407.0,2270.3333333333335,3084.0
Karnataka,Mysuru,2025-11-01,3880,2025,11,2525.0,-1027.0,-4111.0,2181.6666666666665,-1027.0
Karnataka,Mysuru,2025-12-01,5240,2025,12,3880.0,1355.0,2382.0,3319.0,1355.0
Andhra Pradesh,N. T. R,2025-09-01,3254,2025,9,1573.0,-651.0,296.0,2322.6666666666665,-651.0
Andhra Pradesh,N. T. R,2025-10-01,2220,2025,10,3254.0,1681.0,2332.0,2350.3333333333335,1681.0
Andhra Pradesh,N. T. R,2025-11-01,3793,2025,11,2220.0,-1034.0,-2715.0,2349.0,-1034.0
Andhra Pradesh,N. T. R,2025-12-01,4840,2025,12,3793.0,1573.0,2607.0,3089.0,1573.0
Odisha,Nabarangapur,2025-12-01,4509,2025,12,4220.0,316.0,4438.0,5383.333333333333,316.0
West Bengal,Nadia,2025-12-01,30176,2025,12,24493.0,-3820.0,1543.0,28827.333333333332,-3820.0
Assam,Nagaon,2025-11-01,11501,2025,11,10353.0,-6276.0,-19382.0,10168.333333333334,-6276.0
Assam,Nagaon,2025-12-01,17764,2025,12,11501.0,1148.0,7424.0,12827.666666666666,1148.0
Tamil Nadu,Nagapattinam,2025-12-01,8457,2025,12,7259.0,2938.0,5366.0,6109.666666666667,2938.0
Telangana,Nagarkurnool,2025-12-01,2514,2025,12,2874.0,233.0,1743.0,3222.0,233.0
Rajasthan,Nagaur,2025-09-01,7942,2025,9,559.0,-1543.0,2046.0,2784.0,-1543.0
Rajasthan,Nagaur,2025-10-01,4330,2025,10,7942.0,7383.0,8926.0,3534.3333333333335,7383.0
Rajasthan,Nagaur,2025-11-01,9686,2025,11,4330.0,-3612.0,-10995.0,4277.0,-3612.0
Rajasthan,Nagaur,2025-12-01,12648,2025,12,9686.0,5356.0,8968.0,7319.333333333333,5356.0
Maharashtra,Nagpur,2025-07-01,3741,2025,7,5094.0,3556.0,4236.0,2950.0,3556.0
Maharashtra,Nagpur,2025-09-01,12930,2025,9,3741.0,-1353.0,-4909.0,3457.6666666666665,-1353.0
Maharashtra,Nagpur,2025-10-01,14477,2025,10,12930.0,9189.0,10542.0,7255.0,9189.0
Maharashtra,Nagpur,2025-11-01,35700,2025,11,14477.0,1547.0,-7642.0,10382.666666666666,1547.0
Maharashtra,Nagpur,2025-12-01,22849,2025,12,35700.0,21223.0,19676.0,21035.666666666668,21223.0
Uttarakhand,Nainital,2025-09-01,3810,2025,9,4503.0,633.0,520.0,4043.3333333333335,633.0
Uttarakhand,Nainital,2025-10-01,2507,2025,10,3810.0,-693.0,-1326.0,4061.0,-693.0
Uttarakhand,Nainital,2025-11-01,3907,2025,11,2507.0,-1303.0,-610.0,3606.6666666666665,-1303.0
Uttarakhand,Nainital,2025-12-01,6758,2025,12,3907.0,1400.0,2703.0,3408.0,1400.0
Bihar,Nalanda,2025-12-01,20082,2025,12,16020.0,4064.0,44694.0,26854.0,4064.0
Assam,Nalbari,2025-12-01,3784,2025,12,2491.0,431.0,1896.0,2692.0,431.0
Andhra Pradesh,Nalgonda,2025-10-01,4270,2025,10,12343.0,7540.0,4386.0,6265.0,7540.0
Telangana,Nalgonda,2025-10-01,9316,2025,10,4270.0,-8073.0,-15613.0,7138.666666666667,-8073.0
Andhra Pradesh,Nalgonda,2025-11-01,6514,2025,11,9316.0,5046.0,13119.0,8643.0,5046.0
Telangana,Nalgonda,2025-11-01,11204,2025,11,6514.0,-2802.0,-7848.0,6700.0,-2802.0
Andhra Pradesh,Nalgonda,2025-12-01,5251,2025,12,11204.0,4690.0,7492.0,9011.333333333334,4690.0
Telangana,Nalgonda,2025-12-01,10591,2025,12,5251.0,-5953.0,-10643.0,7656.333333333333,-5953.0
Tamil Nadu,Namakkal,2025-11-01,8559,2025,11,4494.0,-1940.0,-7753.0,3849.6666666666665,-1940.0
Tamil Nadu,Namakkal,2025-12-01,8896,2025,12,8559.0,4065.0,6005.0,6495.666666666667,4065.0
Arunachal Pradesh,Namsai,2025-12-01,269,2025,12,278.0,83.0,345.0,310.0,83.0
Maharashtra,Nanded,2025-11-01,94281,2025,11,32568.0,23235.0,14826.0,14275.0,23235.0
Maharashtra,Nanded,2025-12-01,24053,2025,12,94281.0,61713.0,38478.0,45394.0,61713.0
Maharashtra,Nandurbar,2025-07-01,1404,2025,7,1636.0,250.0,283.0,1480.3333333333333,250.0
Maharashtra,Nandurbar,2025-09-01,2806,2025,9,1404.0,-232.0,-482.0,1475.3333333333333,-232.0
Maharashtra,Nandurbar,2025-10-01,5934,2025,10,2806.0,1402.0,1634.0,1948.6666666666667,1402.0
Maharashtra,Nandurbar,2025-11-01,8035,2025,11,5934.0,3128.0,1726.0,3381.3333333333335,3128.0
Maharashtra,Nandurbar,2025-12-01,3994,2025,12,8035.0,2101.0,-1027.0,5591.666666666667,2101.0
Andhra Pradesh,Nandyal,2025-07-01,2801,2025,7,3006.0,321.0,-1806.0,2083.0,321.0
Andhra Pradesh,Nandyal,2025-09-01,1453,2025,9,2801.0,-205.0,-526.0,2830.6666666666665,-205.0
Andhra Pradesh,Nandyal,2025-10-01,1400,2025,10,1453.0,-1348.0,-1143.0,2420.0,-1348.0
Andhra Pradesh,Nandyal,2025-11-01,2279,2025,11,1400.0,-53.0,1295.0,1884.6666666666667,-53.0
Andhra Pradesh,Nandyal,2025-12-01,2775,2025,12,2279.0,879.0,932.0,1710.6666666666667,879.0
Telangana,Narayanpet,2025-12-01,2427,2025,12,2532.0,138.0,1716.0,2966.0,138.0
Chhattisgarh,Narayanpur,2025-11-01,864,2025,11,479.0,-348.0,3738.0,2073.0,-348.0
