state,district,month,total_biometric,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Assam,Baksa,2025-12-01,2192,2025,12,2078.0,35.0,-959.0,1723.3333333333333,35.0
Madhya Pradesh,Balaghat,2025-07-01,15203,2025,7,17244.0,66.0,1399.0,17644.333333333332,66.0
Madhya Pradesh,Balaghat,2025-09-01,7685,2025,9,15203.0,-2041.0,-2107.0,16541.666666666668,-2041.0
Madhya Pradesh,Balaghat,2025-10-01,4851,2025,10,7685.0,-7518.0,-5477.0,13377.333333333334,-7518.0
Madhya Pradesh,Balaghat,2025-11-01,8014,2025,11,4851.0,-2834.0,4684.0,9246.333333333334,-2834.0
Madhya Pradesh,Balaghat,2025-12-01,20591,2025,12,8014.0,3163.0,5997.0,6850.0,3163.0
Odisha,Balangir,2025-07-01,13767,2025,7,12002.0,50.0,281.0,12045.666666666666,50.0
Odisha,Balangir,2025-09-01,8523,2025,9,13767.0,1765.0,1715.0,12573.666666666666,1765.0
Odisha,Balangir,2025-10-01,8724,2025,10,8523.0,-5244.0,-7009.0,11430.666666666666,-5244.0
Odisha,Balangir,2025-11-01,8111,2025,11,8724.0,201.0,5445.0,10338.0,201.0
Odisha,Balangir,2025-12-01,9123,2025,12,8111.0,-613.0,-814.0,8452.666666666666,-613.0
Uttarakhand,Baleshwar,2025-05-01,2643,2025,5,16192.0,13588.0,26653.0,11488.333333333334,13588.0
Odisha,Baleshwar,2025-06-01,12420,2025,6,2643.0,-13549.0,-27137.0,7146.333333333333,-13549.0
Uttarakhand,Baleshwar,2025-06-01,2356,2025,6,12420.0,9777.0,23326.0,10418.333333333334,9777.0
Odisha,Baleshwar,2025-07-01,13383,2025,7,2356.0,-10064.0,-19841.0,5806.333333333333,-10064.0
Uttarakhand,Baleshwar,2025-07-01,2611,2025,7,13383.0,11027.0,21091.0,9386.333333333334,11027.0
Odisha,Baleshwar,2025-09-01,12345,2025,9,2611.0,-10772.0,-21799.0,6116.666666666667,-10772.0
Uttarakhand,Baleshwar,2025-09-01,1477,2025,9,12345.0,9734.0,20506.0,9446.333333333334,9734.0
Odisha,Baleshwar,2025-10-01,13965,2025,10,1477.0,-10868.0,-20602.0,5477.666666666667,-10868.0
Uttarakhand,Baleshwar,2025-10-01,742,2025,10,13965.0,12488.0,23356.0,9262.333333333334,12488.0
Odisha,Baleshwar,2025-11-01,14015,2025,11,742.0,-13223.0,-25711.0,5394.666666666667,-13223.0
Uttarakhand,Baleshwar,2025-11-01,2787,2025,11,14015.0,13273.0,26496.0,9574.0,13273.0
Odisha,Baleshwar,2025-12-01,13493,2025,12,2787.0,-11228.0,-24501.0,5848.0,-11228.0
Uttarakhand,Baleshwar,2025-12-01,3215,2025,12,13493.0,10706.0,21934.0,10098.333333333334,10706.0
Karnataka,Ballari,2025-07-01,4792,2025,7,5359.0,302.0,-515.0,4885.333333333333,302.0
Karnataka,Ballari,2025-09-01,3211,2025,9,4792.0,-567.0,-869.0,5069.333333333333,-567.0
Karnataka,Ballari,2025-10-01,2052,2025,10,3211.0,-1581.0,-1014.0,4454.0,-1581.0
Karnataka,Ballari,2025-11-01,2690,2025,11,2052.0,-1159.0,422.0,3351.6666666666665,-1159.0
Karnataka,Ballari,2025-12-01,4993,2025,12,2690.0,638.0,1797.0,2651.0,638.0
Uttar Pradesh,Ballia,2025-07-01,21338,2025,7,13394.0,-1753.0,-2111.0,14443.333333333334,-1753.0
Uttar Pradesh,Ballia,2025-09-01,16949,2025,9,21338.0,7944.0,9697.0,16626.333333333332,7944.0
Uttar Pradesh,Ballia,2025-10-01,8697,2025,10,16949.0,-4389.0,-12333.0,17227.0,-4389.0
Uttar Pradesh,Ballia,2025-11-01,13399,2025,11,8697.0,-8252.0,-3863.0,15661.333333333334,-8252.0
Uttar Pradesh,Ballia,2025-12-01,13335,2025,12,13399.0,4702.0,12954.0,13015.0,4702.0
Chhattisgarh,Balod,2025-07-01,11688,2025,7,11896.0,3041.0,1294.0,9286.333333333334,3041.0
Chhattisgarh,Balod,2025-09-01,6264,2025,9,11688.0,-208.0,-3249.0,10813.0,-208.0
Chhattisgarh,Balod,2025-10-01,2957,2025,10,6264.0,-5424.0,-5216.0,9949.333333333334,-5424.0
Chhattisgarh,Balod,2025-11-01,7408,2025,11,2957.0,-3307.0,2117.0,6969.666666666667,-3307.0
Chhattisgarh,Balod,2025-12-01,16789,2025,12,7408.0,4451.0,7758.0,5543.0,4451.0
Chhattisgarh,Baloda Bazar,2025-07-01,16985,2025,7,20208.0,3991.0,5769.0,18140.0,3991.0
Chhattisgarh,Baloda Bazar,2025-09-01,7709,2025,9,16985.0,-3223.0,-7214.0,17803.333333333332,-3223.0
Chhattisgarh,Baloda Bazar,2025-10-01,8033,2025,10,7709.0,-9276.0,-6053.0,14967.333333333334,-9276.0
Chhattisgarh,Baloda Bazar,2025-11-01,15872,2025,11,8033.0,324.0,9600.0,10909.0,324.0
Chhattisgarh,Baloda Bazar,2025-12-01,26727,2025,12,15872.0,7839.0,7515.0,10538.0,7839.0
Uttar Pradesh,Balrampur,2025-05-01,9018,2025,5,4565.0,-7489.0,-13960.0,7400.666666666667,-7489.0
Chhattisgarh,Balrampur,2025-06-01,7610,2025,6,9018.0,4453.0,11942.0,8545.666666666666,4453.0
Uttar Pradesh,Balrampur,2025-06-01,8021,2025,6,7610.0,-1408.0,-5861.0,7064.333333333333,-1408.0
Chhattisgarh,Balrampur,2025-07-01,6820,2025,7,8021.0,411.0,1819.0,8216.333333333334,411.0
Uttar Pradesh,Balrampur,2025-07-01,13149,2025,7,6820.0,-1201.0,-1612.0,7483.666666666667,-1201.0
Chhattisgarh,Balrampur,2025-09-01,4718,2025,9,13149.0,6329.0,7530.0,9330.0,6329.0
Uttar Pradesh,Balrampur,2025-09-01,8677,2025,9,4718.0,-8431.0,-14760.0,8229.0,-8431.0
Chhattisgarh,Balrampur,2025-10-01,2587,2025,10,8677.0,3959.0,12390.0,8848.0,3959.0
Uttar Pradesh,Balrampur,2025-10-01,6720,2025,10,2587.0,-6090.0,-10049.0,5327.333333333333,-6090.0
Chhattisgarh,Balrampur,2025-11-01,5746,2025,11,6720.0,4133.0,10223.0,5994.666666666667,4133.0
Uttar Pradesh,Balrampur,2025-11-01,13591,2025,11,5746.0,-974.0,-5107.0,5017.666666666667,-974.0
Chhattisgarh,Balrampur,2025-12-01,10929,2025,12,13591.0,7845.0,8819.0,8685.666666666666,7845.0
Uttar Pradesh,Balrampur,2025-12-01,15426,2025,12,10929.0,-2662.0,-10507.0,10088.666666666666,-2662.0
Gujarat,Banaskantha,2025-07-01,28988,2025,7,20412.0,4790.0,2531.0,16465.666666666668,4790.0
Gujarat,Banaskantha,2025-09-01,15325,2025,9,28988.0,8576.0,3786.0,21674.0,8576.0
Gujarat,Banaskantha,2025-10-01,3673,2025,10,15325.0,-13663.0,-22239.0,21575.0,-13663.0
Gujarat,Banaskantha,2025-11-01,10697,2025,11,3673.0,-11652.0,2011.0,15995.333333333334,-11652.0
Gujarat,Banaskantha,2025-12-01,22796,2025,12,10697.0,7024.0,18676.0,9898.333333333334,7024.0
Uttar Pradesh,Banda,2025-07-01,14426,2025,7,6522.0,-2095.0,430.0,8760.333333333334,-2095.0
Uttar Pradesh,Banda,2025-09-01,9919,2025,9,14426.0,7904.0,9999.0,9855.0,7904.0
Uttar Pradesh,Banda,2025-10-01,5172,2025,10,9919.0,-4507.0,-12411.0,10289.0,-4507.0
Uttar Pradesh,Banda,2025-11-01,9859,2025,11,5172.0,-4747.0,-240.0,9839.0,-4747.0
Uttar Pradesh,Banda,2025-12-01,10055,2025,12,9859.0,4687.0,9434.0,8316.666666666666,4687.0
Jammu and Kashmir,Bandipore,2025-07-01,3124,2025,7,1832.0,-440.0,-21.0,2265.0,-440.0
Jammu and Kashmir,Bandipore,2025-09-01,1528,2025,9,3124.0,1292.0,1732.0,2409.3333333333335,1292.0
Jammu and Kashmir,Bandipore,2025-10-01,1229,2025,10,1528.0,-1596.0,-2888.0,2161.3333333333335,-1596.0
Jammu and Kashmir,Bandipore,2025-11-01,1204,2025,11,1229.0,-299.0,1297.0,1960.3333333333333,-299.0
Jammu and Kashmir,Bandipore,2025-12-01,3352,2025,12,1204.0,-25.0,274.0,1320.3333333333333,-25.0
Karnataka,Bangalore,2025-07-01,31305,2025,7,26261.0,-387.0,-2539.0,25801.666666666668,-387.0
Karnataka,Bangalore,2025-09-01,15627,2025,9,31305.0,5044.0,5431.0,28071.333333333332,5044.0
Karnataka,Bangalore,2025-10-01,12127,2025,10,15627.0,-15678.0,-20722.0,24397.666666666668,-15678.0
Karnataka,Bangalore,2025-11-01,15921,2025,11,12127.0,-3500.0,12178.0,19686.333333333332,-3500.0
Karnataka,Bangalore,2025-12-01,20999,2025,12,15921.0,3794.0,7294.0,14558.333333333334,3794.0
Karnataka,Bangalore Rural,2025-07-01,5308,2025,7,4723.0,-580.0,-1568.0,4780.333333333333,-580.0
Karnataka,Bangalore Rural,2025-09-01,3064,2025,9,5308.0,585.0,1165.0,5111.333333333333,585.0
Karnataka,Bangalore Rural,2025-10-01,2418,2025,10,3064.0,-2244.0,-2829.0,4365.0,-2244.0
Karnataka,Bangalore Rural,2025-11-01,3295,2025,11,2418.0,-646.0,1598.0,3596.6666666666665,-646.0
Karnataka,Bangalore Rural,2025-12-01,5730,2025,12,3295.0,877.0,1523.0,2925.6666666666665,877.0
Bihar,Banka,2025-07-01,10126,2025,7,9923.0,-3484.0,1438.0,13886.333333333334,-3484.0
Bihar,Banka,2025-09-01,6072,2025,9,10126.0,203.0,3687.0,11152.0,203.0
Bihar,Banka,2025-10-01,4803,2025,10,6072.0,-4054.0,-4257.0,8707.0,-4054.0
Bihar,Banka,2025-11-01,7849,2025,11,4803.0,-1269.0,2785.0,7000.333333333333,-1269.0
Bihar,Banka,2025-12-01,10849,2025,12,7849.0,3046.0,4315.0,6241.333333333333,3046.0
West Bengal,Bankura,2025-07-01,17568,2025,7,12887.0,764.0,-2075.0,11431.333333333334,764.0
West Bengal,Bankura,2025-09-01,12362,2025,9,17568.0,4681.0,3917.0,14192.666666666666,4681.0
West Bengal,Bankura,2025-10-01,6738,2025,10,12362.0,-5206.0,-9887.0,14272.333333333334,-5206.0
West Bengal,Bankura,2025-11-01,11652,2025,11,6738.0,-5624.0,-418.0,12222.666666666666,-5624.0
West Bengal,Bankura,2025-12-01,11902,2025,12,11652.0,4914.0,10538.0,10250.666666666666,4914.0
Rajasthan,Banswara,2025-07-01,15783,2025,7,9017.0,3100.0,5041.0,7597.333333333333,3100.0
Rajasthan,Banswara,2025-09-01,19566,2025,9,15783.0,6766.0,3666.0,10239.0,6766.0
Rajasthan,Banswara,2025-10-01,2849,2025,10,19566.0,3783.0,-2983.0,14788.666666666666,3783.0
Rajasthan,Banswara,2025-11-01,10457,2025,11,2849.0,-16717.0,-20500.0,12732.666666666666,-16717.0
Rajasthan,Banswara,2025-12-01,11133,2025,12,10457.0,7608.0,24325.0,10957.333333333334,7608.0
Andhra Pradesh,Bapatla,2025-07-01,336,2025,7,1287.0,476.0,50.0,827.6666666666666,476.0
Andhra Pradesh,Bapatla,2025-09-01,298,2025,9,336.0,-951.0,-1427.0,811.3333333333334,-951.0
Andhra Pradesh,Bapatla,2025-10-01,582,2025,10,298.0,-38.0,913.0,640.3333333333334,-38.0
Andhra Pradesh,Bapatla,2025-11-01,911,2025,11,582.0,284.0,322.0,405.3333333333333,284.0
Andhra Pradesh,Bapatla,2025-12-01,903,2025,12,911.0,329.0,45.0,597.0,329.0
Uttar Pradesh,Bara Banki,2025-07-01,25073,2025,7,15885.0,-1658.0,1683.0,18104.0,-1658.0
Uttar Pradesh,Bara Banki,2025-09-01,20271,2025,9,25073.0,9188.0,10846.0,19500.333333333332,9188.0
Uttar Pradesh,Bara Banki,2025-10-01,8896,2025,10,20271.0,-4802.0,-13990.0,20409.666666666668,-4802.0
Uttar Pradesh,Bara Banki,2025-11-01,17052,2025,11,8896.0,-11375.0,-6573.0,18080.0,-11375.0
Uttar Pradesh,Bara Banki,2025-12-01,19915,2025,12,17052.0,8156.0,19531.0,15406.333333333334,8156.0
Jammu and Kashmir,Baramula,2025-07-01,8481,2025,7,5541.0,-582.0,1764.0,6711.0,-582.0
Jammu and Kashmir,Baramula,2025-09-01,4780,2025,9,8481.0,2940.0,3522.0,6715.0,2940.0
Jammu and Kashmir,Baramula,2025-10-01,3391,2025,10,4780.0,-3701.0,-6641.0,6267.333333333333,-3701.0
Jammu and Kashmir,Baramula,2025-11-01,6866,2025,11,3391.0,-1389.0,2312.0,5550.666666666667,-1389.0
Jammu and Kashmir,Baramula,2025-12-01,8794,2025,12,6866.0,3475.0,4864.0,5012.333333333333,3475.0
Rajasthan,Baran,2025-07-01,11414,2025,7,7111.0,1691.0,2686.0,6315.333333333333,1691.0
Rajasthan,Baran,2025-09-01,15169,2025,9,11414.0,4303.0,2612.0,7981.666666666667,4303.0
Rajasthan,Baran,2025-10-01,2110,2025,10,15169.0,3755.0,-548.0,11231.333333333334,3755.0
Rajasthan,Baran,2025-11-01,7289,2025,11,2110.0,-13059.0,-16814.0,9564.333333333334,-13059.0
Rajasthan,Baran,2025-12-01,14739,2025,12,7289.0,5179.0,18238.0,8189.333333333333,5179.0
West Bengal,Barddhaman,2025-07-01,33521,2025,7,20621.0,-1880.0,-6268.0,20411.666666666668,-1880.0
West Bengal,Barddhaman,2025-09-01,21393,2025,9,33521.0,12900.0,14780.0,25547.666666666668,12900.0
West Bengal,Barddhaman,2025-10-01,12902,2025,10,21393.0,-12128.0,-25028.0,25178.333333333332,-12128.0
West Bengal,Barddhaman,2025-11-01,21644,2025,11,12902.0,-8491.0,3637.0,22605.333333333332,-8491.0
West Bengal,Barddhaman,2025-12-01,20461,2025,12,21644.0,8742.0,17233.0,18646.333333333332,8742.0
Uttar Pradesh,Bareilly,2025-07-01,34107,2025,7,23307.0,-3290.0,987.0,26926.0,-3290.0
Uttar Pradesh,Bareilly,2025-09-01,23887,2025,9,34107.0,10800.0,14090.0,28003.666666666668,10800.0
Uttar Pradesh,Bareilly,2025-10-01,11516,2025,10,23887.0,-10220.0,-21020.0,27100.333333333332,-10220.0
Uttar Pradesh,Bareilly,2025-11-01,25693,2025,11,11516.0,-12371.0,-2151.0,23170.0,-12371.0
Uttar Pradesh,Bareilly,2025-12-01,26018,2025,12,25693.0,14177.0,26548.0,20365.333333333332,14177.0
Odisha,Bargarh,2025-07-01,10535,2025,7,9023.0,322.0,-259.0,8614.666666666666,322.0
Odisha,Bargarh,2025-09-01,7834,2025,9,10535.0,1512.0,1190.0,9419.666666666666,1512.0
Odisha,Bargarh,2025-10-01,8564,2025,10,7834.0,-2701.0,-4213.0,9130.666666666666,-2701.0
Odisha,Bargarh,2025-11-01,8054,2025,11,8564.0,730.0,3431.0,8977.666666666666,730.0
Odisha,Bargarh,2025-12-01,7966,2025,12,8054.0,-510.0,-1240.0,8150.666666666667,-510.0
Rajasthan,Barmer,2025-07-01,36267,2025,7,23538.0,10160.0,14139.0,18091.0,10160.0
Rajasthan,Barmer,2025-09-01,35386,2025,9,36267.0,12729.0,2569.0,24394.333333333332,12729.0
Rajasthan,Barmer,2025-10-01,8070,2025,10,35386.0,-881.0,-13610.0,31730.333333333332,-881.0
Rajasthan,Barmer,2025-11-01,18297,2025,11,8070.0,-27316.0,-26435.0,26574.333333333332,-27316.0
Rajasthan,Barmer,2025-12-01,23580,2025,12,18297.0,10227.0,37543.0,20584.333333333332,10227.0
Punjab,Barnala,2025-07-01,5227,2025,7,4672.0,834.0,759.0,4091.0,834.0
Punjab,Barnala,2025-09-01,2401,2025,9,5227.0,555.0,-279.0,4579.0,555.0
Punjab,Barnala,2025-10-01,3014,2025,10,2401.0,-2826.0,-3381.0,4100.0,-2826.0
Punjab,Barnala,2025-11-01,3305,2025,11,3014.0,613.0,3439.0,3547.3333333333335,613.0
Punjab,Barnala,2025-12-01,4250,2025,12,3305.0,291.0,-322.0,2906.6666666666665,291.0
Assam,Barpeta,2025-07-01,5215,2025,7,7572.0,-2602.0,-807.0,9905.0,-2602.0
Assam,Barpeta,2025-09-01,9777,2025,9,5215.0,-2357.0,245.0,7653.666666666667,-2357.0
Assam,Barpeta,2025-10-01,15903,2025,10,9777.0,4562.0,6919.0,7521.333333333333,4562.0
Assam,Barpeta,2025-11-01,10559,2025,11,15903.0,6126.0,1564.0,10298.333333333334,6126.0
Assam,Barpeta,2025-12-01,9709,2025,12,10559.0,-5344.0,-11470.0,12079.666666666666,-5344.0
Madhya Pradesh,Barwani,2025-07-01,22404,2025,7,19354.0,-3683.0,814.0,23308.333333333332,-3683.0
Madhya Pradesh,Barwani,2025-09-01,9729,2025,9,22404.0,3050.0,6733.0,21598.333333333332,3050.0
Madhya Pradesh,Barwani,2025-10-01,5354,2025,10,9729.0,-12675.0,-15725.0,17162.333333333332,-12675.0
Madhya Pradesh,Barwani,2025-11-01,7168,2025,11,5354.0,-4375.0,8300.0,12495.666666666666,-4375.0
Madhya Pradesh,Barwani,2025-12-01,9417,2025,12,7168.0,1814.0,6189.0,7417.0,1814.0
Chhattisgarh,Bastar,2025-07-01,13914,2025,7,12092.0,2767.0,2288.0,10087.666666666666,2767.0
Chhattisgarh,Bastar,2025-09-01,9669,2025,9,13914.0,1822.0,-945.0,11777.0,1822.0
Chhattisgarh,Bastar,2025-10-01,5243,2025,10,9669.0,-4245.0,-6067.0,11891.666666666666,-4245.0
Chhattisgarh,Bastar,2025-11-01,8050,2025,11,5243.0,-4426.0,-181.0,9608.666666666666,-4426.0
Chhattisgarh,Bastar,2025-12-01,18875,2025,12,8050.0,2807.0,7233.0,7654.0,2807.0
Uttar Pradesh,Basti,2025-07-01,16716,2025,7,8544.0,-3317.0,-314.0,11756.333333333334,-3317.0
Uttar Pradesh,Basti,2025-09-01,12027,2025,9,16716.0,8172.0,11489.0,12373.666666666666,8172.0
Uttar Pradesh,Basti,2025-10-01,6590,2025,10,12027.0,-4689.0,-12861.0,12429.0,-4689.0
Uttar Pradesh,Basti,2025-11-01,10481,2025,11,6590.0,-5437.0,-748.0,11777.666666666666,-5437.0
Uttar Pradesh,Basti,2025-12-01,13810,2025,12,10481.0,3891.0,9328.0,9699.333333333334,3891.0
Punjab,Bathinda,2025-07-01,13724,2025,7,12518.0,3049.0,4179.0,10862.0,3049.0
Punjab,Bathinda,2025-09-01,8644,2025,9,13724.0,1206.0,-1843.0,11903.666666666666,1206.0
Punjab,Bathinda,2025-10-01,6312,2025,10,8644.0,-5080.0,-6286.0,11628.666666666666,-5080.0
Punjab,Bathinda,2025-11-01,8086,2025,11,6312.0,-2332.0,2748.0,9560.0,-2332.0
Punjab,Bathinda,2025-12-01,12000,2025,12,8086.0,1774.0,4106.0,7680.666666666667,1774.0
Odisha,Baudh,2025-07-01,482,2025,7,394.0,-62.0,198.0,522.0,-62.0
Odisha,Baudh,2025-09-01,471,2025,9,482.0,88.0,150.0,444.0,88.0
Odisha,Baudh,2025-10-01,408,2025,10,471.0,-11.0,-99.0,449.0,-11.0
Odisha,Baudh,2025-11-01,367,2025,11,408.0,-63.0,-52.0,453.6666666666667,-63.0
Odisha,Baudh,2025-12-01,500,2025,12,367.0,-41.0,22.0,415.3333333333333,-41.0
Maharashtra,Beed,2025-07-01,37688,2025,7,27782.0,-480.0,-2167.0,27539.666666666668,-480.0
Maharashtra,Beed,2025-09-01,38155,2025,9,37688.0,9906.0,10386.0,31244.0,9906.0
Maharashtra,Beed,2025-10-01,16668,2025,10,38155.0,467.0,-9439.0,34541.666666666664,467.0
Maharashtra,Beed,2025-11-01,23445,2025,11,16668.0,-21487.0,-21954.0,30837.0,-21487.0
Maharashtra,Beed,2025-12-01,26927,2025,12,23445.0,6777.0,28264.0,26089.333333333332,6777.0
Bihar,Begusarai,2025-07-01,17046,2025,7,13566.0,-2869.0,7355.0,18886.666666666668,-2869.0
Bihar,Begusarai,2025-09-01,10476,2025,9,17046.0,3480.0,6349.0,15682.333333333334,3480.0
Bihar,Begusarai,2025-10-01,5964,2025,10,10476.0,-6570.0,-10050.0,13696.0,-6570.0
Bihar,Begusarai,2025-11-01,10701,2025,11,5964.0,-4512.0,2058.0,11162.0,-4512.0
Bihar,Begusarai,2025-12-01,17803,2025,12,10701.0,4737.0,9249.0,9047.0,4737.0
Karnataka,Belagavi,2025-07-01,9725,2025,7,10002.0,106.0,-1042.0,9548.666666666666,106.0
Karnataka,Belagavi,2025-09-01,6158,2025,9,9725.0,-277.0,-383.0,9874.333333333334,-277.0
Karnataka,Belagavi,2025-10-01,4479,2025,10,6158.0,-3567.0,-3290.0,8628.333333333334,-3567.0
Karnataka,Belagavi,2025-11-01,6099,2025,11,4479.0,-1679.0,1888.0,6787.333333333333,-1679.0
Karnataka,Belagavi,2025-12-01,12695,2025,12,6099.0,1620.0,3299.0,5578.666666666667,1620.0
Karnataka,Belgaum,2025-07-01,14408,2025,7,14084.0,85.0,-1713.0,13428.0,85.0
Karnataka,Belgaum,2025-09-01,8607,2025,9,14408.0,324.0,239.0,14163.666666666666,324.0
Karnataka,Belgaum,2025-10-01,7578,2025,10,8607.0,-5801.0,-6125.0,12366.333333333334,-5801.0
Karnataka,Belgaum,2025-11-01,9031,2025,11,7578.0,-1029.0,4772.0,10197.666666666666,-1029.0
Karnataka,Belgaum,2025-12-01,14188,2025,12,9031.0,1453.0,2482.0,8405.333333333334,1453.0
Karnataka,Bellary,2025-07-01,8472,2025,7,9482.0,738.0,-1015.0,8405.666666666666,738.0
Karnataka,Bellary,2025-09-01,6151,2025,9,8472.0,-1010.0,-1748.0,8899.333333333334,-1010.0
Karnataka,Bellary,2025-10-01,5239,2025,10,6151.0,-2321.0,-1311.0,8035.0,-2321.0
Karnataka,Bellary,2025-11-01,5608,2025,11,5239.0,-912.0,1409.0,6620.666666666667,-912.0
Karnataka,Bellary,2025-12-01,8033,2025,12,5608.0,369.0,1281.0,5666.0,369.0
Chhattisgarh,Bemetara,2025-07-01,13985,2025,7,16568.0,731.0,-5805.0,13902.0,731.0
Chhattisgarh,Bemetara,2025-09-01,6439,2025,9,13985.0,-2583.0,-3314.0,15463.333333333334,-2583.0
Chhattisgarh,Bemetara,2025-10-01,4481,2025,10,6439.0,-7546.0,-4963.0,12330.666666666666,-7546.0
Chhattisgarh,Bemetara,2025-11-01,11130,2025,11,4481.0,-1958.0,5588.0,8301.666666666666,-1958.0
Chhattisgarh,Bemetara,2025-12-01,22980,2025,12,11130.0,6649.0,8607.0,7350.0,6649.0
Karnataka,Bengaluru,2025-07-01,44978,2025,7,35794.0,-6046.0,-8517.0,39001.0,-6046.0
Karnataka,Bengaluru,2025-09-01,21967,2025,9,44978.0,9184.0,15230.0,40870.666666666664,9184.0
Karnataka,Bengaluru,2025-10-01,15794,2025,10,21967.0,-23011.0,-32195.0,34246.333333333336,-23011.0
Karnataka,Bengaluru,2025-11-01,23238,2025,11,15794.0,-6173.0,16838.0,27579.666666666668,-6173.0
Karnataka,Bengaluru,2025-12-01,36577,2025,12,23238.0,7444.0,13617.0,20333.0,7444.0
Madhya Pradesh,Betul,2025-07-01,26937,2025,7,25036.0,8933.0,14923.0,21077.333333333332,8933.0
Madhya Pradesh,Betul,2025-09-01,12808,2025,9,26937.0,1901.0,-7032.0,22692.0,1901.0
Madhya Pradesh,Betul,2025-10-01,6250,2025,10,12808.0,-14129.0,-16030.0,21593.666666666668,-14129.0
Madhya Pradesh,Betul,2025-11-01,12648,2025,11,6250.0,-6558.0,7571.0,15331.666666666666,-6558.0
Madhya Pradesh,Betul,2025-12-01,15710,2025,12,12648.0,6398.0,12956.0,10568.666666666666,6398.0
Uttar Pradesh,Bhadohi,2025-07-01,894,2025,7,659.0,34.0,324.0,733.0,34.0
Uttar Pradesh,Bhadohi,2025-09-01,784,2025,9,894.0,235.0,201.0,726.0,235.0
Uttar Pradesh,Bhadohi,2025-10-01,399,2025,10,784.0,-110.0,-345.0,779.0,-110.0
Uttar Pradesh,Bhadohi,2025-11-01,600,2025,11,399.0,-385.0,-275.0,692.3333333333334,-385.0
Uttar Pradesh,Bhadohi,2025-12-01,664,2025,12,600.0,201.0,586.0,594.3333333333334,201.0
Telangana,Bhadradri Kothagudem,2025-07-01,2759,2025,7,1958.0,553.0,349.0,1521.3333333333333,553.0
Telangana,Bhadradri Kothagudem,2025-09-01,2691,2025,9,2759.0,801.0,248.0,2040.6666666666667,801.0
Telangana,Bhadradri Kothagudem,2025-10-01,3271,2025,10,2691.0,-68.0,-869.0,2469.3333333333335,-68.0
Telangana,Bhadradri Kothagudem,2025-11-01,2852,2025,11,3271.0,580.0,648.0,2907.0,580.0
Telangana,Bhadradri Kothagudem,2025-12-01,2645,2025,12,2852.0,-419.0,-999.0,2938.0,-419.0
Odisha,Bhadrak,2025-07-01,18435,2025,7,8868.0,-1426.0,288.0,10390.0,-1426.0
Odisha,Bhadrak,2025-09-01,10632,2025,9,18435.0,9567.0,10993.0,12532.333333333334,9567.0
Odisha,Bhadrak,2025-10-01,7545,2025,10,10632.0,-7803.0,-17370.0,12645.0,-7803.0
Odisha,Bhadrak,2025-11-01,8444,2025,11,7545.0,-3087.0,4716.0,12204.0,-3087.0
Odisha,Bhadrak,2025-12-01,8468,2025,12,8444.0,899.0,3986.0,8873.666666666666,899.0
Bihar,Bhagalpur,2025-07-01,18479,2025,7,13716.0,-2152.0,6567.0,18057.0,-2152.0
Bihar,Bhagalpur,2025-09-01,10445,2025,9,18479.0,4763.0,6915.0,16021.0,4763.0
Bihar,Bhagalpur,2025-10-01,7043,2025,10,10445.0,-8034.0,-12797.0,14213.333333333334,-8034.0
Bihar,Bhagalpur,2025-11-01,12636,2025,11,7043.0,-3402.0,4632.0,11989.0,-3402.0
Bihar,Bhagalpur,2025-12-01,16161,2025,12,12636.0,5593.0,8995.0,10041.333333333334,5593.0
Maharashtra,Bhandara,2025-07-01,9858,2025,7,10732.0,67.0,586.0,10860.333333333334,67.0
Maharashtra,Bhandara,2025-09-01,11865,2025,9,9858.0,-874.0,-941.0,10418.333333333334,-874.0
Maharashtra,Bhandara,2025-10-01,10228,2025,10,11865.0,2007.0,2881.0,10818.333333333334,2007.0
Maharashtra,Bhandara,2025-11-01,13507,2025,11,10228.0,-1637.0,-3644.0,10650.333333333334,-1637.0
Maharashtra,Bhandara,2025-12-01,10659,2025,12,13507.0,3279.0,4916.0,11866.666666666666,3279.0
Rajasthan,Bharatpur,2025-07-01,28123,2025,7,14159.0,3194.0,3909.0,12268.0,3194.0
Rajasthan,Bharatpur,2025-09-01,24990,2025,9,28123.0,13964.0,10770.0,17749.0,13964.0
Rajasthan,Bharatpur,2025-10-01,5830,2025,10,24990.0,-3133.0,-17097.0,22424.0,-3133.0
Rajasthan,Bharatpur,2025-11-01,13346,2025,11,5830.0,-19160.0,-16027.0,19647.666666666668,-19160.0
Rajasthan,Bharatpur,2025-12-01,16518,2025,12,13346.0,7516.0,26676.0,14722.0,7516.0
Gujarat,Bharuch,2025-07-01,12096,2025,7,9512.0,-689.0,-1479.0,9708.0,-689.0
Gujarat,Bharuch,2025-09-01,6524,2025,9,12096.0,2584.0,3273.0,10603.0,2584.0
Gujarat,Bharuch,2025-10-01,1921,2025,10,6524.0,-5572.0,-8156.0,9377.333333333334,-5572.0
Gujarat,Bharuch,2025-11-01,6193,2025,11,1921.0,-4603.0,969.0,6847.0,-4603.0
Gujarat,Bharuch,2025-12-01,9428,2025,12,6193.0,4272.0,8875.0,4879.333333333333,4272.0
Gujarat,Bhavnagar,2025-07-01,25091,2025,7,20037.0,-730.0,-4393.0,19302.666666666668,-730.0
Gujarat,Bhavnagar,2025-09-01,11263,2025,9,25091.0,5054.0,5784.0,21965.0,5054.0
