state_clean,district_clean,date,total_enrollments
Mizoram,Lunglei,2025-11,156
Mizoram,Lunglei,2025-12,34
Mizoram,Mamit,2025-09,74
Mizoram,Mamit,2025-10,72
Mizoram,Mamit,2025-11,71
Mizoram,Mamit,2025-12,29
Mizoram,Saiha,2025-05,183
Mizoram,Saiha,2025-07,153
Mizoram,Saiha,2025-09,146
Mizoram,Saiha,2025-10,70
Mizoram,Saiha,2025-11,51
Mizoram,Saiha,2025-12,36
Mizoram,Saitual,2025-09,1
Mizoram,Saitual,2025-10,6
Mizoram,Saitual,2025-11,3
Mizoram,Saitual,2025-12,2
Mizoram,Serchhip,2025-09,42
Mizoram,Serchhip,2025-10,28
Mizoram,Serchhip,2025-11,23
Mizoram,Serchhip,2025-12,7
Nagaland,Chumukedima,2025-04,86
Nagaland,Chumukedima,2025-09,39
Nagaland,Chumukedima,2025-10,16
Nagaland,Chumukedima,2025-11,30
Nagaland,Chumukedima,2025-12,11
Nagaland,Dimapur,2025-04,783
Nagaland,Dimapur,2025-05,384
Nagaland,Dimapur,2025-06,377
Nagaland,Dimapur,2025-07,784
Nagaland,Dimapur,2025-09,353
Nagaland,Dimapur,2025-10,235
Nagaland,Dimapur,2025-11,213
Nagaland,Dimapur,2025-12,53
Nagaland,Kiphire,2025-07,305
Nagaland,Kiphire,2025-09,201
Nagaland,Kiphire,2025-10,200
Nagaland,Kiphire,2025-11,154
Nagaland,Kiphire,2025-12,21
Nagaland,Kohima,2025-04,646
Nagaland,Kohima,2025-07,239
Nagaland,Kohima,2025-09,384
Nagaland,Kohima,2025-10,184
Nagaland,Kohima,2025-11,124
Nagaland,Kohima,2025-12,32
Nagaland,Longleng,2025-04,369
Nagaland,Longleng,2025-07,351
Nagaland,Longleng,2025-09,106
Nagaland,Longleng,2025-10,21
Nagaland,Longleng,2025-11,30
Nagaland,Longleng,2025-12,9
Nagaland,Meluri,2025-09,4
Nagaland,Meluri,2025-10,5
Nagaland,Meluri,2025-11,8
Nagaland,Mokokchung,2025-07,220
Nagaland,Mokokchung,2025-09,132
Nagaland,Mokokchung,2025-10,68
Nagaland,Mokokchung,2025-11,47
Nagaland,Mokokchung,2025-12,19
Nagaland,Mon,2025-06,174
Nagaland,Mon,2025-07,1003
Nagaland,Mon,2025-09,385
Nagaland,Mon,2025-10,363
Nagaland,Mon,2025-11,225
Nagaland,Mon,2025-12,51
Nagaland,Niuland,2025-09,16
Nagaland,Niuland,2025-10,8
Nagaland,Niuland,2025-11,3
Nagaland,Niuland,2025-12,1
Nagaland,Noklak,2025-04,128
Nagaland,Noklak,2025-09,27
Nagaland,Noklak,2025-10,70
Nagaland,Noklak,2025-11,93
Nagaland,Noklak,2025-12,24
Nagaland,Peren,2025-04,544
Nagaland,Peren,2025-05,282
Nagaland,Peren,2025-06,188
Nagaland,Peren,2025-07,159
Nagaland,Peren,2025-09,149
Nagaland,Peren,2025-10,86
Nagaland,Peren,2025-11,37
Nagaland,Peren,2025-12,6
Nagaland,Phek,2025-04,447
Nagaland,Phek,2025-09,232
Nagaland,Phek,2025-10,189
Nagaland,Phek,2025-11,161
Nagaland,Phek,2025-12,9
Nagaland,Shamator,2025-09,156
Nagaland,Shamator,2025-10,35
Nagaland,Shamator,2025-11,37
Nagaland,Shamator,2025-12,19
Nagaland,Tseminyu,2025-09,9
Nagaland,Tseminyu,2025-10,10
Nagaland,Tseminyu,2025-11,8
Nagaland,Tseminyu,2025-12,2
Nagaland,Tuensang,2025-04,503
Nagaland,Tuensang,2025-07,511
Nagaland,Tuensang,2025-09,219
Nagaland,Tuensang,2025-10,159
Nagaland,Tuensang,2025-11,128
Nagaland,Tuensang,2025-12,26
Nagaland,Wokha,2025-07,248
Nagaland,Wokha,2025-09,196
Nagaland,Wokha,2025-10,56
Nagaland,Wokha,2025-11,35
Nagaland,Wokha,2025-12,19
Nagaland,Zunheboto,2025-07,349
Nagaland,Zunheboto,2025-09,126
Nagaland,Zunheboto,2025-10,155
Nagaland,Zunheboto,2025-11,106
Nagaland,Zunheboto,2025-12,14
Odisha,Angul,2025-09,1482
Odisha,Angul,2025-10,462
Odisha,Angul,2025-11,548
Odisha,Angul,2025-12,644
Odisha,Anugal,2025-10,1
Odisha,Anugal,2025-12,1
Odisha,Bageshwar,2025-09,512
Odisha,Bageshwar,2025-10,273
Odisha,Bageshwar,2025-11,237
Odisha,Bageshwar,2025-12,168
Odisha,Balangir,2025-09,2352
Odisha,Balangir,2025-10,1125
Odisha,Balangir,2025-11,971
Odisha,Balangir,2025-12,1061
Odisha,Baleswar,2025-09,2644
Odisha,Baleswar,2025-10,1225
Odisha,Baleswar,2025-11,1136
Odisha,Baleswar,2025-12,844
Odisha,Bargarh,2025-09,2270
Odisha,Bargarh,2025-10,1007
Odisha,Bargarh,2025-11,973
Odisha,Bargarh,2025-12,850
Odisha,Baudh,2025-09,74
Odisha,Baudh,2025-10,38
Odisha,Baudh,2025-11,33
Odisha,Baudh,2025-12,28
Odisha,Bhadrak,2025-09,2208
Odisha,Bhadrak,2025-10,1017
Odisha,Bhadrak,2025-11,946
Odisha,Bhadrak,2025-12,619
Odisha,Boudh,2025-09,648
Odisha,Boudh,2025-10,304
Odisha,Boudh,2025-11,239
Odisha,Boudh,2025-12,197
Odisha,Cuttack,2025-09,2231
Odisha,Cuttack,2025-10,1001
Odisha,Cuttack,2025-11,995
Odisha,Cuttack,2025-12,1029
Odisha,Debagarh,2025-09,341
Odisha,Debagarh,2025-10,147
Odisha,Debagarh,2025-11,126
Odisha,Debagarh,2025-12,238
Odisha,Dhenkanal,2025-09,1329
Odisha,Dhenkanal,2025-10,477
Odisha,Dhenkanal,2025-11,449
Odisha,Dhenkanal,2025-12,702
Odisha,Gajapati,2025-09,973
Odisha,Gajapati,2025-10,313
Odisha,Gajapati,2025-11,420
Odisha,Gajapati,2025-12,262
Odisha,Ganjam,2025-09,2951
Odisha,Ganjam,2025-10,1542
Odisha,Ganjam,2025-11,1849
Odisha,Ganjam,2025-12,1582
Odisha,Jagatsinghapur,2025-09,1075
Odisha,Jagatsinghapur,2025-10,1395
Odisha,Jagatsinghapur,2025-11,708
Odisha,Jagatsinghapur,2025-12,603
Odisha,Jajapur,2025-09,1930
Odisha,Jajapur,2025-10,966
Odisha,Jajapur,2025-11,1203
Odisha,Jajapur,2025-12,911
Odisha,Jharsuguda,2025-09,457
Odisha,Jharsuguda,2025-10,262
Odisha,Jharsuguda,2025-11,242
Odisha,Jharsuguda,2025-12,190
Odisha,Kalahandi,2025-09,2059
Odisha,Kalahandi,2025-10,997
Odisha,Kalahandi,2025-11,813
Odisha,Kalahandi,2025-12,550
Odisha,Kandhamal,2025-09,1588
Odisha,Kandhamal,2025-10,536
Odisha,Kandhamal,2025-11,521
Odisha,Kandhamal,2025-12,383
Odisha,Kendrapara,2025-09,1559
Odisha,Kendrapara,2025-10,766
Odisha,Kendrapara,2025-11,747
Odisha,Kendrapara,2025-12,847
Odisha,Kendujhar,2025-09,2360
Odisha,Kendujhar,2025-10,829
Odisha,Kendujhar,2025-11,824
Odisha,Kendujhar,2025-12,1279
Odisha,Khorda,2025-07,87
Odisha,Khorda,2025-09,1975
Odisha,Khorda,2025-10,1030
Odisha,Khorda,2025-11,1299
Odisha,Khorda,2025-12,1029
Odisha,Koraput,2025-09,2343
Odisha,Koraput,2025-10,802
Odisha,Koraput,2025-11,701
Odisha,Koraput,2025-12,582
Odisha,Malkangiri,2025-09,1674
Odisha,Malkangiri,2025-10,369
Odisha,Malkangiri,2025-11,480
Odisha,Malkangiri,2025-12,340
Odisha,Mayurbhanj,2025-09,3922
Odisha,Mayurbhanj,2025-10,1664
Odisha,Mayurbhanj,2025-11,1547
Odisha,Mayurbhanj,2025-12,906
Odisha,Nabarangapur,2025-04,276
Odisha,Nabarangapur,2025-07,442
Odisha,Nabarangapur,2025-09,3026
Odisha,Nabarangapur,2025-10,1258
Odisha,Nabarangapur,2025-11,905
Odisha,Nabarangapur,2025-12,702
Odisha,Nayagarh,2025-09,1009
Odisha,Nayagarh,2025-10,500
Odisha,Nayagarh,2025-11,485
Odisha,Nayagarh,2025-12,430
Odisha,Nuapada,2025-09,1091
Odisha,Nuapada,2025-10,400
Odisha,Nuapada,2025-11,304
Odisha,Nuapada,2025-12,293
Odisha,Puri,2025-09,1458
Odisha,Puri,2025-10,710
Odisha,Puri,2025-11,833
Odisha,Puri,2025-12,654
Odisha,Rayagada,2025-09,1752
Odisha,Rayagada,2025-10,554
Odisha,Rayagada,2025-11,569
Odisha,Rayagada,2025-12,329
Odisha,Sambalpur,2025-09,974
Odisha,Sambalpur,2025-10,510
Odisha,Sambalpur,2025-11,552
Odisha,Sambalpur,2025-12,489
Odisha,Solapur,2025-09,745
Odisha,Solapur,2025-10,271
Odisha,Solapur,2025-11,269
Odisha,Solapur,2025-12,181
Odisha,Subarnapur,2025-09,198
Odisha,Subarnapur,2025-10,79
Odisha,Subarnapur,2025-11,73
Odisha,Subarnapur,2025-12,47
Odisha,Sundergarh,2025-09,2110
Odisha,Sundergarh,2025-10,847
Odisha,Sundergarh,2025-11,901
Odisha,Sundergarh,2025-12,784
Puducherry,Karaikal,2025-09,224
Puducherry,Karaikal,2025-10,126
Puducherry,Karaikal,2025-11,140
Puducherry,Karaikal,2025-12,74
Puducherry,Pondicherry,2025-09,441
Puducherry,Pondicherry,2025-10,197
Puducherry,Pondicherry,2025-11,328
Puducherry,Pondicherry,2025-12,111
Puducherry,Puducherry,2025-09,442
Puducherry,Puducherry,2025-10,239
Puducherry,Puducherry,2025-11,398
Puducherry,Puducherry,2025-12,232
Puducherry,Yanam,2025-09,13
Puducherry,Yanam,2025-10,6
Puducherry,Yanam,2025-11,7
Puducherry,Yanam,2025-12,5
Punjab,Amritsar,2025-03,49
Punjab,Amritsar,2025-04,1222
Punjab,Amritsar,2025-05,974
Punjab,Amritsar,2025-07,1717
Punjab,Amritsar,2025-09,2220
Punjab,Amritsar,2025-10,1002
Punjab,Amritsar,2025-11,1572
Punjab,Amritsar,2025-12,788
Punjab,Barnala,2025-09,341
Punjab,Barnala,2025-10,229
Punjab,Barnala,2025-11,284
Punjab,Barnala,2025-12,147
Punjab,Bathinda,2025-09,1077
Punjab,Bathinda,2025-10,506
Punjab,Bathinda,2025-11,675
Punjab,Bathinda,2025-12,399
Punjab,Faridkot,2025-09,381
Punjab,Faridkot,2025-10,127
Punjab,Faridkot,2025-11,230
Punjab,Faridkot,2025-12,153
Punjab,Fatehgarh Sahib,2025-09,402
Punjab,Fatehgarh Sahib,2025-10,199
Punjab,Fatehgarh Sahib,2025-11,275
Punjab,Fatehgarh Sahib,2025-12,156
Punjab,Fazilka,2025-09,882
Punjab,Fazilka,2025-10,325
Punjab,Fazilka,2025-11,391
Punjab,Fazilka,2025-12,287
Punjab,Ferozepur,2025-09,602
Punjab,Ferozepur,2025-10,251
Punjab,Ferozepur,2025-11,331
Punjab,Ferozepur,2025-12,171
Punjab,Firozpur,2025-09,210
Punjab,Firozpur,2025-10,52
Punjab,Firozpur,2025-11,81
Punjab,Firozpur,2025-12,50
Punjab,Gurdaspur,2025-04,318
Punjab,Gurdaspur,2025-05,147
Punjab,Gurdaspur,2025-07,658
Punjab,Gurdaspur,2025-09,1453
Punjab,Gurdaspur,2025-10,813
Punjab,Gurdaspur,2025-11,1112
Punjab,Gurdaspur,2025-12,588
Punjab,Hoshiarpur,2025-04,336
Punjab,Hoshiarpur,2025-05,263
Punjab,Hoshiarpur,2025-06,313
Punjab,Hoshiarpur,2025-07,365
Punjab,Hoshiarpur,2025-09,972
Punjab,Hoshiarpur,2025-10,511
Punjab,Hoshiarpur,2025-11,821
Punjab,Hoshiarpur,2025-12,505
Punjab,Jalandhar,2025-09,1486
Punjab,Jalandhar,2025-10,926
Punjab,Jalandhar,2025-11,1070
Punjab,Jalandhar,2025-12,552
Punjab,Kapurthala,2025-04,672
Punjab,Kapurthala,2025-05,396
Punjab,Kapurthala,2025-06,317
Punjab,Kapurthala,2025-07,575
Punjab,Kapurthala,2025-09,508
Punjab,Kapurthala,2025-10,300
Punjab,Kapurthala,2025-11,575
Punjab,Kapurthala,2025-12,338
Punjab,Ludhiana,2025-03,131
Punjab,Ludhiana,2025-04,2759
Punjab,Ludhiana,2025-05,1383
Punjab,Ludhiana,2025-06,1830
Punjab,Ludhiana,2025-07,3366
Punjab,Ludhiana,2025-09,3158
Punjab,Ludhiana,2025-10,1506
Punjab,Ludhiana,2025-11,2140
Punjab,Ludhiana,2025-12,1184
Punjab,Malerkotla,2025-09,318
Punjab,Malerkotla,2025-10,163
Punjab,Malerkotla,2025-11,213
Punjab,Malerkotla,2025-12,148
Punjab,Mansa,2025-09,445
Punjab,Mansa,2025-10,217
Punjab,Mansa,2025-11,259
Punjab,Mansa,2025-12,180
Punjab,Moga,2025-09,668
Punjab,Moga,2025-10,249
Punjab,Moga,2025-11,371
Punjab,Moga,2025-12,216
Punjab,Muktsar,2025-09,155
Punjab,Muktsar,2025-10,50
Punjab,Muktsar,2025-11,77
Punjab,Muktsar,2025-12,49
Punjab,Nawanshahr,2025-09,61
Punjab,Nawanshahr,2025-10,40
Punjab,Nawanshahr,2025-11,59
Punjab,Nawanshahr,2025-12,31
Punjab,Pathankot,2025-09,362
Punjab,Pathankot,2025-10,163
Punjab,Pathankot,2025-11,317
Punjab,Pathankot,2025-12,260
Punjab,Patiala,2025-05,604
Punjab,Patiala,2025-07,1021
Punjab,Patiala,2025-09,1447
Punjab,Patiala,2025-10,682
Punjab,Patiala,2025-11,790
Punjab,Patiala,2025-12,543
Punjab,Rupnagar,2025-09,478
Punjab,Rupnagar,2025-10,177
Punjab,Rupnagar,2025-11,378
Punjab,Rupnagar,2025-12,195
Punjab,S.A.S Nagar,2025-06,282
Punjab,S.A.S Nagar,2025-07,423
Punjab,SAS Nagar (Mohali),2025-04,280
Punjab,SAS Nagar (Mohali),2025-09,1117
Punjab,SAS Nagar (Mohali),2025-10,524
Punjab,SAS Nagar (Mohali),2025-11,783
Punjab,SAS Nagar (Mohali),2025-12,465
Punjab,Sangrur,2025-04,166
Punjab,Sangrur,2025-09,924
Punjab,Sangrur,2025-10,346
Punjab,Sangrur,2025-11,517
Punjab,Sangrur,2025-12,322
Punjab,Shaheed Bhagat Singh Nagar,2025-09,350
Punjab,Shaheed Bhagat Singh Nagar,2025-10,143
Punjab,Shaheed Bhagat Singh Nagar,2025-11,297
Punjab,Shaheed Bhagat Singh Nagar,2025-12,132
Punjab,Sri Muktsar Sahib,2025-09,577
Punjab,Sri Muktsar Sahib,2025-10,185
Punjab,Sri Muktsar Sahib,2025-11,358
Punjab,Sri Muktsar Sahib,2025-12,186
Punjab,Tarn Taran,2025-07,386
Punjab,Tarn Taran,2025-09,973
Punjab,Tarn Taran,2025-10,517
Punjab,Tarn Taran,2025-11,717
Punjab,Tarn Taran,2025-12,312
Rajasthan,Ajmer,2025-04,1239
Rajasthan,Ajmer,2025-07,932
Rajasthan,Ajmer,2025-09,4122
Rajasthan,Ajmer,2025-10,1474
Rajasthan,Ajmer,2025-11,2489
Rajasthan,Ajmer,2025-12,1639
Rajasthan,Alwar,2025-04,1032
Rajasthan,Alwar,2025-05,799
Rajasthan,Alwar,2025-06,923
Rajasthan,Alwar,2025-07,2757
Rajasthan,Alwar,2025-09,7587
Rajasthan,Alwar,2025-10,3095
Rajasthan,Alwar,2025-11,4077
Rajasthan,Alwar,2025-12,2661
Rajasthan,Balotra,2025-11,1
Rajasthan,Banswara,2025-09,3223
Rajasthan,Banswara,2025-10,903
Rajasthan,Banswara,2025-11,1768
Rajasthan,Banswara,2025-12,1161
Rajasthan,Baran,2025-04,464
Rajasthan,Baran,2025-07,437
Rajasthan,Baran,2025-09,2235
Rajasthan,Baran,2025-10,594
Rajasthan,Baran,2025-11,1346
Rajasthan,Baran,2025-12,1074
Rajasthan,Barmer,2025-06,953
Rajasthan,Barmer,2025-09,6667
Rajasthan,Barmer,2025-10,2042
Rajasthan,Barmer,2025-11,3360
Rajasthan,Barmer,2025-12,2396
Rajasthan,Beawar,2025-12,1
Rajasthan,Bharatpur,2025-04,287
Rajasthan,Bharatpur,2025-07,1998
Rajasthan,Bharatpur,2025-09,6538
Rajasthan,Bharatpur,2025-10,2274
Rajasthan,Bharatpur,2025-11,3555
Rajasthan,Bharatpur,2025-12,2111
Rajasthan,Bhilwara,2025-06,567
Rajasthan,Bhilwara,2025-07,831
Rajasthan,Bhilwara,2025-09,4234
Rajasthan,Bhilwara,2025-10,1330
Rajasthan,Bhilwara,2025-11,2375
Rajasthan,Bhilwara,2025-12,1500
Rajasthan,Bikaner,2025-04,829
Rajasthan,Bikaner,2025-05,605
Rajasthan,Bikaner,2025-06,1293
Rajasthan,Bikaner,2025-07,1245
Rajasthan,Bikaner,2025-09,4083
Rajasthan,Bikaner,2025-10,1381
Rajasthan,Bikaner,2025-11,1980
Rajasthan,Bikaner,2025-12,1622
Rajasthan,Bundi,2025-04,465
Rajasthan,Bundi,2025-07,223
Rajasthan,Bundi,2025-09,1674
Rajasthan,Bundi,2025-10,550
Rajasthan,Bundi,2025-11,1043
Rajasthan,Bundi,2025-12,845
Rajasthan,Chittorgarh,2025-07,1576
Rajasthan,Chittorgarh,2025-09,2248
Rajasthan,Chittorgarh,2025-10,528
Rajasthan,Chittorgarh,2025-11,1063
Rajasthan,Chittorgarh,2025-12,814
Rajasthan,Churu,2025-04,469
Rajasthan,Churu,2025-06,535
Rajasthan,Churu,2025-07,2150
Rajasthan,Churu,2025-09,3972
Rajasthan,Churu,2025-10,1498
Rajasthan,Churu,2025-11,2266
Rajasthan,Churu,2025-12,1705
Rajasthan,Dausa,2025-09,2472
Rajasthan,Dausa,2025-10,947
Rajasthan,Dausa,2025-11,1599
Rajasthan,Dausa,2025-12,961
Rajasthan,Deeg,2025-09,2
Rajasthan,Deeg,2025-10,5
Rajasthan,Deeg,2025-11,31
Rajasthan,Deeg,2025-12,31
Rajasthan,Dhaulpur,2025-09,61
Rajasthan,Dhaulpur,2025-10,17
Rajasthan,Dhaulpur,2025-11,34
Rajasthan,Dhaulpur,2025-12,19
Rajasthan,Dholpur,2025-04,1344
Rajasthan,Dholpur,2025-07,727
Rajasthan,Dholpur,2025-09,2891
Rajasthan,Dholpur,2025-10,960
Rajasthan,Dholpur,2025-11,1556
Rajasthan,Dholpur,2025-12,866
Rajasthan,Didwana-Kuchaman,2025-12,2
Rajasthan,Dungarpur,2025-04,162
Rajasthan,Dungarpur,2025-09,2772
Rajasthan,Dungarpur,2025-10,922
Rajasthan,Dungarpur,2025-11,1520
Rajasthan,Dungarpur,2025-12,1054
Rajasthan,Ganganagar,2025-09,2024
Rajasthan,Ganganagar,2025-10,737
Rajasthan,Ganganagar,2025-11,1111
Rajasthan,Ganganagar,2025-12,1486
Rajasthan,Hanumangarh,2025-07,751
Rajasthan,Hanumangarh,2025-09,1759
Rajasthan,Hanumangarh,2025-10,652
Rajasthan,Hanumangarh,2025-11,915
Rajasthan,Hanumangarh,2025-12,755
Rajasthan,Jaipur,2025-04,3434
Rajasthan,Jaipur,2025-05,200
Rajasthan,Jaipur,2025-07,3438
Rajasthan,Jaipur,2025-09,9131
Rajasthan,Jaipur,2025-10,3435
Rajasthan,Jaipur,2025-11,6421
Rajasthan,Jaipur,2025-12,4282
Rajasthan,Jaisalmer,2025-06,134
Rajasthan,Jaisalmer,2025-09,1259
Rajasthan,Jaisalmer,2025-10,424
Rajasthan,Jaisalmer,2025-11,552
Rajasthan,Jaisalmer,2025-12,433
Rajasthan,Jalor,2025-04,1982
Rajasthan,Jalor,2025-07,490
Rajasthan,Jalor,2025-09,4992
Rajasthan,Jalor,2025-10,1660
Rajasthan,Jalor,2025-11,2919
Rajasthan,Jalor,2025-12,2087
Rajasthan,Jhalawar,2025-04,173
Rajasthan,Jhalawar,2025-09,3038
Rajasthan,Jhalawar,2025-10,850
Rajasthan,Jhalawar,2025-11,1661
Rajasthan,Jhalawar,2025-12,1149
Rajasthan,Jhunjhunun,2025-09,3368
Rajasthan,Jhunjhunun,2025-10,1374
Rajasthan,Jhunjhunun,2025-11,1785
Rajasthan,Jhunjhunun,2025-12,1146
Rajasthan,Jodhpur,2025-04,2276
Rajasthan,Jodhpur,2025-05,800
Rajasthan,Jodhpur,2025-06,751
Rajasthan,Jodhpur,2025-07,2616
Rajasthan,Jodhpur,2025-09,6441
Rajasthan,Jodhpur,2025-10,2142
Rajasthan,Jodhpur,2025-11,3805
Rajasthan,Jodhpur,2025-12,2962
Rajasthan,Karauli,2025-04,465
Rajasthan,Karauli,2025-07,946
Rajasthan,Karauli,2025-09,2872
Rajasthan,Karauli,2025-10,1054
Rajasthan,Karauli,2025-11,2039
Rajasthan,Karauli,2025-12,1139
Rajasthan,Kota,2025-04,68
Rajasthan,Kota,2025-09,2805
Rajasthan,Kota,2025-10,1066
Rajasthan,Kota,2025-11,2080
Rajasthan,Kota,2025-12,1308
Rajasthan,Nagaur,2025-04,873
Rajasthan,Nagaur,2025-06,927
Rajasthan,Nagaur,2025-07,1551
Rajasthan,Nagaur,2025-09,6227
Rajasthan,Nagaur,2025-10,1914
Rajasthan,Nagaur,2025-11,3241
Rajasthan,Nagaur,2025-12,2210
Rajasthan,Pali,2025-04,187
Rajasthan,Pali,2025-09,3867
Rajasthan,Pali,2025-10,1248
Rajasthan,Pali,2025-11,2234
Rajasthan,Pali,2025-12,1370
Rajasthan,Pratapgarh,2025-09,1772
Rajasthan,Pratapgarh,2025-10,412
Rajasthan,Pratapgarh,2025-11,875
Rajasthan,Pratapgarh,2025-12,661
Rajasthan,Rajsamand,2025-09,1885
Rajasthan,Rajsamand,2025-10,683
Rajasthan,Rajsamand,2025-11,1133
Rajasthan,Rajsamand,2025-12,680
Rajasthan,Salumbar,2025-12,1
Rajasthan,Sawai Madhopur,2025-07,910
Rajasthan,Sawai Madhopur,2025-09,2411
Rajasthan,Sawai Madhopur,2025-10,923
Rajasthan,Sawai Madhopur,2025-11,1514
Rajasthan,Sawai Madhopur,2025-12,885
Rajasthan,Sikar,2025-03,94
Rajasthan,Sikar,2025-04,335
Rajasthan,Sikar,2025-07,650
Rajasthan,Sikar,2025-09,4814
Rajasthan,Sikar,2025-10,1504
Rajasthan,Sikar,2025-11,2257
Rajasthan,Sikar,2025-12,1442
Rajasthan,Sirohi,2025-04,626
Rajasthan,Sirohi,2025-05,557
Rajasthan,Sirohi,2025-06,533
Rajasthan,Sirohi,2025-07,2717
Rajasthan,Sirohi,2025-09,2562
Rajasthan,Sirohi,2025-10,903
Rajasthan,Sirohi,2025-11,1527
Rajasthan,Sirohi,2025-12,1000
Rajasthan,Tonk,2025-07,986
Rajasthan,Tonk,2025-09,2092
Rajasthan,Tonk,2025-10,676
Rajasthan,Tonk,2025-11,1338
Rajasthan,Tonk,2025-12,651
Rajasthan,Udaipur,2025-04,132
Rajasthan,Udaipur,2025-07,855
Rajasthan,Udaipur,2025-09,5484
Rajasthan,Udaipur,2025-10,2141
Rajasthan,Udaipur,2025-11,3629
Rajasthan,Udaipur,2025-12,2182
Sikkim,East,2025-09,174
Sikkim,East,2025-10,64
Sikkim,East,2025-11,101
Sikkim,East,2025-12,21
Sikkim,East Sikkim,2025-04,127
Sikkim,East Sikkim,2025-07,171
Sikkim,East Sikkim,2025-09,247
Sikkim,East Sikkim,2025-10,112
Sikkim,East Sikkim,2025-11,119
Sikkim,East Sikkim,2025-12,53
Sikkim,Mangan,2025-10,1
Sikkim,Mangan,2025-11,1
Sikkim,Mangan,2025-12,1
Sikkim,Namchi,2025-09,11
Sikkim,Namchi,2025-10,4
Sikkim,Namchi,2025-11,3
Sikkim,Namchi,2025-12,5
Sikkim,North,2025-09,17
Sikkim,North,2025-10,10
Sikkim,North,2025-11,13
Sikkim,North,2025-12,4
Sikkim,North Sikkim,2025-09,19
Sikkim,North Sikkim,2025-10,20
Sikkim,North Sikkim,2025-11,19
Sikkim,North Sikkim,2025-12,2
Sikkim,South,2025-09,104
Sikkim,South,2025-10,31
Sikkim,South,2025-11,53
Sikkim,South,2025-12,6
Sikkim,South Sikkim,2025-04,49
Sikkim,South Sikkim,2025-07,260
Sikkim,South Sikkim,2025-09,70
Sikkim,South Sikkim,2025-10,28
Sikkim,South Sikkim,2025-11,44
Sikkim,South Sikkim,2025-12,8
Sikkim,West,2025-09,95
Sikkim,West,2025-10,48
Sikkim,West,2025-11,49
Sikkim,West,2025-12,11
Tamil Nadu,Ariyalur,2025-09,754
Tamil Nadu,Ariyalur,2025-10,485
Tamil Nadu,Ariyalur,2025-11,727
Tamil Nadu,Ariyalur,2025-12,370
Tamil Nadu,Chengalpattu,2025-07,226
Tamil Nadu,Chengalpattu,2025-09,345
Tamil Nadu,Chengalpattu,2025-10,175
Tamil Nadu,Chengalpattu,2025-11,304
Tamil Nadu,Chengalpattu,2025-12,188
Tamil Nadu,Chennai,2025-07,400
Tamil Nadu,Chennai,2025-09,3156
Tamil Nadu,Chennai,2025-10,1819
Tamil Nadu,Chennai,2025-11,2892
Tamil Nadu,Chennai,2025-12,1592
Tamil Nadu,Coimbatore,2025-05,89
Tamil Nadu,Coimbatore,2025-09,3044
Tamil Nadu,Coimbatore,2025-10,1813
Tamil Nadu,Coimbatore,2025-11,2480
Tamil Nadu,Coimbatore,2025-12,1308
Tamil Nadu,Cuddalore,2025-05,141
Tamil Nadu,Cuddalore,2025-09,3117
Tamil Nadu,Cuddalore,2025-10,1409
Tamil Nadu,Cuddalore,2025-11,2454
Tamil Nadu,Cuddalore,2025-12,1333
Tamil Nadu,Dharmapuri,2025-09,1725
Tamil Nadu,Dharmapuri,2025-10,1162
Tamil Nadu,Dharmapuri,2025-11,1729
Tamil Nadu,Dharmapuri,2025-12,960
Tamil Nadu,Dindigul,2025-09,2337
Tamil Nadu,Dindigul,2025-10,1023
Tamil Nadu,Dindigul,2025-11,1699
Tamil Nadu,Dindigul,2025-12,900
Tamil Nadu,Erode,2025-09,2199
Tamil Nadu,Erode,2025-10,1178
Tamil Nadu,Erode,2025-11,1647
Tamil Nadu,Erode,2025-12,862
Tamil Nadu,Kallakurichi,2025-06,243
Tamil Nadu,Kallakurichi,2025-09,240
Tamil Nadu,Kallakurichi,2025-10,166
Tamil Nadu,Kallakurichi,2025-11,248
Tamil Nadu,Kallakurichi,2025-12,150
Tamil Nadu,Kancheepuram,2025-03,34
Tamil Nadu,Kancheepuram,2025-04,328
Tamil Nadu,Kancheepuram,2025-06,351
Tamil Nadu,Kancheepuram,2025-09,4393
Tamil Nadu,Kancheepuram,2025-10,2367
Tamil Nadu,Kancheepuram,2025-11,3501
Tamil Nadu,Kancheepuram,2025-12,2120
Tamil Nadu,Kanniyakumari,2025-09,1562
Tamil Nadu,Kanniyakumari,2025-10,882
Tamil Nadu,Kanniyakumari,2025-11,1060
Tamil Nadu,Kanniyakumari,2025-12,655
Tamil Nadu,Karur,2025-09,1558
Tamil Nadu,Karur,2025-10,685
Tamil Nadu,Karur,2025-11,1022
Tamil Nadu,Karur,2025-12,627
Tamil Nadu,Krishnagiri,2025-09,1672
Tamil Nadu,Krishnagiri,2025-10,841
Tamil Nadu,Krishnagiri,2025-11,1371
Tamil Nadu,Krishnagiri,2025-12,1027
Tamil Nadu,Madurai,2025-04,115
Tamil Nadu,Madurai,2025-06,88
Tamil Nadu,Madurai,2025-09,3877
Tamil Nadu,Madurai,2025-10,1741
Tamil Nadu,Madurai,2025-11,2573
Tamil Nadu,Madurai,2025-12,1304
Tamil Nadu,Mayiladuthurai,2025-09,202
Tamil Nadu,Mayiladuthurai,2025-10,94
Tamil Nadu,Mayiladuthurai,2025-11,117
Tamil Nadu,Mayiladuthurai,2025-12,80
Tamil Nadu,Nagapattinam,2025-09,1517
